Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Address_Line_1,Address_Line_2,Address_Town,Address_State,Address_Postcode,Postal_Address_Line_1,Postal_Address_Line_2,Postal_Town,Postal_State,Postal_Postcode,Full_Phone_No,Region,Area,LGA_ID,LGA_Name,LGA_TYPE,X,Y,Total_Enrolments,Year 7 Total,Year 8 Total,Year 9 Total,Year 10 Total,Year 11 Total,Year 12 Total,Median_VCE_Study_Score,Pct_Study_Scores_40plus,Pct_VCE_VTAC_Applications,X,Y,LGA_Name
Independent,2,1189,Carey Baptist Grammar School,Pri/Sec,O,349 Barkers Road,,KEW,VIC,3101,349 Barkers Road,,KEW,VIC,3101,03 9816 1222,NORTH-EASTERN VICTORIA,Inner Eastern Melbourne,111,Boroondara,Metro,145.047817,-37.814784,1764,270,270,259,315,318,332,33,11.8,92,145.047817,-37.814784,Boroondara
Independent,2,1190,Kilvington Grammar School,Pri/Sec,O,2 Leila Road,,ORMOND,VIC,3204,PO Box 144,,ORMOND,VIC,3204,03 9578 6231,SOUTH-EASTERN VICTORIA,Bayside Peninsula,231,Glen Eira,Metro,145.04122,-37.89952,536,84,85,95,94,88,90,33,18.3,99,145.04122,-37.89952,Glen Eira
Independent,2,1191,Haileybury College,Pri/Sec,O,855 Springvale Rd,,KEYSBOROUGH,VIC,3173,855 Springvale Rd,,KEYSBOROUGH,VIC,3173,03 9904 6000,SOUTH-EASTERN VICTORIA,Southern Melbourne,267,Greater Dandenong,Metro,145.14643,-37.995979,3192,526,537,524,537,513,554,36,26.3,94,145.14643,-37.995979,Greater Dandenong
Independent,2,1209,Strathcona Baptist Girls' Grammar,Pri/Sec,O,34 Scott Street,,CANTERBURY,VIC,3126,34 Scott Street,,CANTERBURY,VIC,3126,03 8779 7500,NORTH-EASTERN VICTORIA,Inner Eastern Melbourne,111,Boroondara,Metro,145.080366,-37.829176,632,103,105,104,114,102,104,,,,145.080366,-37.829176,Boroondara
Independent,2,1213,Mentone Girls' Grammar School,Pri/Sec,O,11 Mentone Parade,,MENTONE,VIC,3194,PO Box 42,,MENTONE,VIC,3194,03 9581 1200,SOUTH-EASTERN VICTORIA,Bayside Peninsula,343,Kingston,Metro,145.063465,-37.989375,400,65,56,81,59,66,73,36,22.2,99,145.063465,-37.989375,Kingston
Independent,2,1218,Gippsland Grammar,Pri/Sec,O,417 York Street,,SALE,VIC,3850,PO Box 465,,SALE,VIC,3853,03 5143 6388,SOUTH-EASTERN VICTORIA,Outer Gippsland,681,Wellington,Non Metro,147.064627,-38.093651,575,105,102,97,106,92,73,31,9.8,78,147.064627,-38.093651,Wellington
Independent,2,1258,Camberwell Grammar School,Pri/Sec,O,55 Mont Albert Road,,CANTERBURY,VIC,3126,PO Box 151,,BALWYN,VIC,3103,03 9835 1777,NORTH-EASTERN VICTORIA,Inner Eastern Melbourne,111,Boroondara,Metro,145.066407,-37.816093,1099,175,200,182,173,181,188,34,21.3,99,145.066407,-37.816093,Boroondara
Independent,2,1262,Brighton Grammar School,Pri/Sec,O,90 Outer Crescent,,BRIGHTON,VIC,3186,90 Outer Crescent,,BRIGHTON,VIC,3186,03 8591 2200,SOUTH-EASTERN VICTORIA,Bayside Peninsula,91,Bayside,Metro,144.993524,-37.911108,1047,170,172,177,179,175,174,35,24.3,93,144.993524,-37.911108,Bayside
Independent,2,1267,Huntingtower School,Pri/Sec,O,77 Waimarie Drive,,MT WAVERLEY,VIC,3149,PO Box 192,,MOUNT WAVERLEY,VIC,3149,03 9807 8888,NORTH-EASTERN VICTORIA,Inner Eastern Melbourne,497,Monash,Metro,145.136288,-37.876741,588,100,100,100,100,100,88,37,31.7,99,145.136288,-37.876741,Monash
Independent,2,1304,Kingswood College,Pri/Sec,O,355 Station Street,,BOX HILL,VIC,3128,355 Station Street,,BOX HILL,VIC,3128,03 9896 1700,NORTH-EASTERN VICTORIA,Inner Eastern Melbourne,698,Whitehorse,Metro,145.118628,-37.832777,407,81,72,65,68,64,57,32,11.8,92,145.118628,-37.832777,Whitehorse
Independent,2,1316,St Margaret’s Berwick Grammar,Pri/Sec,O,27-47 Gloucester Ave,,BERWICK,VIC,3806,PO Box 138,,BERWICK,VIC,3806,03 9703 8111,SOUTH-EASTERN VICTORIA,Southern Melbourne,161,Casey,Metro,145.346545,-38.035346,618,111,120,104,121,85,77,,,,145.346545,-38.035346,Casey
Independent,2,1322,Camberwell Girls Grammar School,Pri/Sec,O,2 Torrington Street,,CANTERBURY,VIC,3126,2 Torrington Street,,CANTERBURY,VIC,3126,03 9813 1166,NORTH-EASTERN VICTORIA,Inner Eastern Melbourne,111,Boroondara,Metro,145.059705,-37.818211,582,100,99,92,94,100,97,,,,145.059705,-37.818211,Boroondara
Independent,2,1377,"Preshil, The Margaret Lyttle Memorial School",Pri/Sec,O,395 Barkers Road,,KEW,VIC,3101,P.O. Box 252,,BALWYN,VIC,3103,03 9817 6135,NORTH-EASTERN VICTORIA,Inner Eastern Melbourne,111,Boroondara,Metro,145.052212,-37.815934,115,17,18,24,25,11,19,,,,145.052212,-37.815934,Boroondara
Independent,2,1490,Mount Scopus Memorial College,Pri/Sec,O,245 Burwood Highway,,BURWOOD,VIC,3125,245 Burwood Highway,,BURWOOD,VIC,3125,03 9834 0000,NORTH-EASTERN VICTORIA,Inner Eastern Melbourne,698,Whitehorse,Metro,145.117774,-37.847216,643,94,104,90,120,111,124,37,30.8,98,145.117774,-37.847216,Whitehorse
Independent,2,1498,Henderson College,Pri/Sec,O,806-816 Cowra Ave,,IRYMPLE,VIC,3498,PO Box 491,,IRYMPLE,VIC,3498,03 5024 5192,NORTH-WESTERN VICTORIA,Mallee,478,Mildura,Non Metro,142.159259,-34.222606,78,33,10,18,17,0,0,,,,142.159259,-34.222606,Mildura
Independent,2,1511,Heritage College,Pri/Sec,O,333 Centre Road,,NARRE WARREN SOUTH,VIC,3805,PO Box 293,,BERWICK,VIC,3806,03 9796 0100,SOUTH-EASTERN VICTORIA,Southern Melbourne,161,Casey,Metro,145.316519,-38.050215,277,66,59,47,34,35,36,27,0.9,80,145.316519,-38.050215,Casey
Independent,2,1515,Adass Israel School,Pri/Sec,O,10-12 King Street,,ELSTERNWICK,VIC,3185,PO Box 23,,ELSTERNWICK,VIC,3185,03 9523 6422,SOUTH-EASTERN VICTORIA,Bayside Peninsula,231,Glen Eira,Metro,145.008205,-37.883899,181,31,30,37,34,31,18,-,-,-,145.008205,-37.883899,Glen Eira
Independent,2,1533,Yeshivah College,Pri/Sec,O,88 Hotham Street,,ST KILDA EAST,VIC,3183,88 Hotham Street,,ST KILDA EAST,VIC,3183,03 9522 8222,SOUTH-EASTERN VICTORIA,Bayside Peninsula,231,Glen Eira,Metro,145.000341,-37.868122,165,23,26,39,28,31,18,37,25.3,95,145.000341,-37.868122,Glen Eira
Independent,2,1561,Beth Rivkah Ladies College,Pri/Sec,O,14-20 Balaclava Road,,ST KILDA EAST,VIC,3183,14-20 Balaclava Road,,ST KILDA EAST,VIC,3183,03 9522 8242,SOUTH-EASTERN VICTORIA,Bayside Peninsula,231,Glen Eira,Metro,145.000835,-37.869281,246,54,39,43,41,34,35,35,23.5,61,145.000835,-37.869281,Glen Eira
Independent,2,1609,Leibler Yavneh College,Pri/Sec,O,2 Nagle Avenue,,ELSTERNWICK,VIC,3185,PO Box 164,,CAULFIELD SOUTH,VIC,3162,03 9528 4911,SOUTH-EASTERN VICTORIA,Bayside Peninsula,231,Glen Eira,Metro,145.006626,-37.892871,283,36,44,50,48,54,51,35,23.6,96,145.006626,-37.892871,Glen Eira
Independent,2,1610,Peninsula Grammar,Pri/Sec,O,20 Wooralla Drive,,MT ELIZA,VIC,3930,Private Bag No 3,,MT ELIZA,VIC,3930,03 9788 7777,SOUTH-EASTERN VICTORIA,Bayside Peninsula,534,Mornington Peninsula,Metro,145.090692,-38.198174,889,143,144,143,149,156,154,33,15.1,83,145.090692,-38.198174,Mornington Peninsula
Independent,2,1626,Bialik College,Pri/Sec,O,429 Auburn Road,,HAWTHORN,VIC,3122,429 Auburn Road,,HAWTHORN,VIC,3122,03 9822 7981,NORTH-EASTERN VICTORIA,Inner Eastern Melbourne,111,Boroondara,Metro,145.043371,-37.842269,527,100,91,93,73,83,87,36,29.7,99,145.043371,-37.842269,Boroondara
Independent,2,1633,Luther College,Secondary,O,Plymouth Rd,,CROYDON HILLS,VIC,3136,Plymouth Rd,,CROYDON HILLS,VIC,3136,03 9724 2000,NORTH-EASTERN VICTORIA,Outer Eastern Melbourne,441,Maroondah,Metro,145.272909,-37.782963,1230,227,215,212,211,192,173,32,10.8,87,145.272909,-37.782963,Maroondah
Independent,2,1658,Yarra Valley Grammar,Pri/Sec,O,Kalinda Road,,RINGWOOD,VIC,3134,Kalinda Road,,RINGWOOD,VIC,3134,03 9262 7777,NORTH-EASTERN VICTORIA,Outer Eastern Melbourne,441,Maroondah,Metro,145.258164,-37.783701,1410,261,257,252,237,199,204,,,,145.258164,-37.783701,Maroondah
Independent,2,1679,Maranatha Christian School,Pri/Sec,O,104-108 Reema Boulevard,,ENDEAVOUR HILLS,VIC,3802,104-108 Reema Boulevard,,ENDEAVOUR HILLS,VIC,3802,03 9709 7209,SOUTH-EASTERN VICTORIA,Southern Melbourne,161,Casey,Metro,145.278034,-37.970919,517,101,102,83,92,72,67,31,7.7,70,145.278034,-37.970919,Casey
Independent,2,1701,Mount Evelyn Christian School/Ranges TEC,Pri/Sec,O,135 York Road,,MOUNT EVELYN,VIC,3796,135 York Road,,MOUNT EVELYN,VIC,3796,03 9738 6000,NORTH-EASTERN VICTORIA,Outer Eastern Melbourne,745,Yarra Ranges,Metro,145.3670969,-37.79883442,387,64,60,65,80,67,51,,,,145.3670969,-37.79883442,Yarra Ranges
Independent,2,1706,Melbourne Rudolf Steiner School,Pri/Sec,O,213 Wonga Road,,WARRANWOOD,VIC,3134,213 Wonga Road,,WARRANWOOD,VIC,3134,03 9876 2633,NORTH-EASTERN VICTORIA,Outer Eastern Melbourne,441,Maroondah,Metro,145.248811,-37.777221,279,54,51,52,47,34,41,,,,145.248811,-37.777221,Maroondah
Independent,2,1712,Nunawading Christian College-Secondary,Secondary,O,161 Central Rd,,NUNAWADING,VIC,3131,PO Box 216,,NUNAWADING,VIC,3131,03 9877 7355,NORTH-EASTERN VICTORIA,Inner Eastern Melbourne,698,Whitehorse,Metro,145.1690183,-37.82254717,268,58,59,37,39,33,42,,,,145.1690183,-37.82254717,Whitehorse
Independent,2,1714,Eltham College,Pri/Sec,O,1660 Main Road,,RESEARCH,VIC,3095,PO Box 40,,ELTHAM,VIC,3095,03 9437 1421,NORTH-WESTERN VICTORIA,North Eastern Melbourne,571,Nillumbik,Metro,145.192232,-37.70044311,480,78,74,91,65,93,79,31,9.0,92,145.192232,-37.70044311,Nillumbik
Independent,2,1724,Donvale Christian College,Pri/Sec,O,155 Tindals Road,,DONVALE,VIC,3111,155 Tindals Road,,DONVALE,VIC,3111,03 9844 2471,NORTH-EASTERN VICTORIA,Inner Eastern Melbourne,421,Manningham,Metro,145.193451,-37.774028,918,155,155,157,159,144,148,33,10.7,86,145.193451,-37.774028,Manningham
Independent,2,1734,Braemar College,Pri/Sec,O,1499 Mt Macedon Rd,,WOODEND,VIC,3442,1499 Mt Macedon Rd,,WOODEND,VIC,3442,03 5427 2500,NORTH-WESTERN VICTORIA,Loddon Campaspe,413,Macedon Ranges,Non Metro,144.5759811,-37.36382882,907,171,150,156,155,132,143,32,7.2,83,144.5759811,-37.36382882,Macedon Ranges
Independent,2,1742,Gilson College,Pri/Sec,O,450 Taylors Road,,TAYLORS HILL,VIC,3037,450 Taylors Road,,TAYLORS HILL,VIC,3037,03 9365 9365,SOUTH-WESTERN VICTORIA,Brimbank Melton,465,Melton,Metro,144.763149,-37.724602,580,105,99,94,96,100,86,27,2.9,79,144.763149,-37.724602,Melton
Independent,2,1754,Wimmera Lutheran College,Pri/Sec,O,2 Mackay St,,NHILL,VIC,3418,2 Mackay St,,NHILL,VIC,3418,03 5391 2144,SOUTH-WESTERN VICTORIA,Wimmera South West,298,Hindmarsh,Non Metro,141.662154,-36.327734,0,0,0,0,0,0,0,,,,141.662154,-36.327734,Hindmarsh
Independent,2,1767,Holy Trinity Lutheran College,Pri/Sec,C,Trinity Drive,,HORSHAM,VIC,3400,PO Box 822,,HORSHAM,VIC,3402,03 5382 2529,SOUTH-WESTERN VICTORIA,Wimmera South West,319,Horsham,Non Metro,142.217749,-36.708181,232,52,37,49,27,23,44,30,8.8,64,142.217749,-36.708181,Horsham
Independent,2,1771,Waverley Christian College,Pri/Sec,O,1248 High Street Road,,WANTIRNA SOUTH,VIC,3152,PO Box 395,,VERMONT,VIC,3133,03 9871 8600,NORTH-EASTERN VICTORIA,Outer Eastern Melbourne,367,Knox,Metro,145.215299,-37.880135,1224,225,224,192,198,196,189,34,18.5,93,145.215299,-37.880135,Knox
Independent,2,1773,The King David School,Pri/Sec,O,517-519 Orrong Road,,ARMADALE,VIC,3143,PO Box 286,,MALVERN,VIC,3144,03 9529 5277,SOUTH-EASTERN VICTORIA,Bayside Peninsula,635,Stonnington,Metro,145.010495,-37.858226,344,57,60,59,49,72,47,34,18.3,95,145.010495,-37.858226,Stonnington
Independent,2,1775,Westbourne Grammar School,Pri/Sec,O,300 Sayers Rd,,TRUGANINA,VIC,3029,Post Office Box 37,,WERRIBEE,VIC,3030,03 9731 9444,SOUTH-WESTERN VICTORIA,Western Melbourne,726,Wyndham,Metro,144.724898,-37.850843,1292,250,248,238,212,173,171,33,15.0,93,144.724898,-37.850843,Wyndham
Independent,2,1787,Northside Christian College,Pri/Sec,O,31 McLeans Rd,,BUNDOORA,VIC,3083,31 McLeans Rd,,BUNDOORA,VIC,3083,03 9467 2499,NORTH-WESTERN VICTORIA,North Eastern Melbourne,707,Whittlesea,Metro,145.0546707,-37.69501422,279,51,52,48,44,46,38,30,13.1,87,145.0546707,-37.69501422,Whittlesea
Independent,2,1788,St John's College Preston,Pri/Sec,O,1 Blanch Street,,PRESTON,VIC,3072,1 Blanch Street,,PRESTON,VIC,3072,03 9480 5300,NORTH-WESTERN VICTORIA,North Eastern Melbourne,189,Darebin,Metro,144.999534,-37.745933,177,42,26,36,29,23,21,,,,144.999534,-37.745933,Darebin
Independent,2,1792,Oxley Christian College,Pri/Sec,O,15 - 49 Old Melbourne Rd,,CHIRNSIDE PARK,VIC,3116,PO Box 553,,LILYDALE,VIC,3140,03 9727 9900,NORTH-EASTERN VICTORIA,Outer Eastern Melbourne,745,Yarra Ranges,Metro,145.30513,-37.763573,478,91,99,87,66,70,65,34,21.9,89,145.30513,-37.763573,Yarra Ranges
Independent,2,1793,Olivet Christian College,Pri/Sec,C,89 Main Rd,,CAMPBELLS CREEK,VIC,3451,89 Main Rd,,CAMPBELLS CREEK,VIC,3451,03 5472 3817,NORTH-WESTERN VICTORIA,Loddon Campaspe,543,Mount Alexander,Non Metro,144.205424,-37.088492,0,0,0,0,0,0,0,,,,144.205424,-37.088492,Mount Alexander
Independent,2,1794,Covenant College,Pri/Sec,O,105 Creamery Road,,BELL POST HILL,VIC,3215,Creamery Road Mail Centre,,GEELONG,VIC,3221,03 5278 5122,SOUTH-WESTERN VICTORIA,Barwon,275,Greater Geelong,Non Metro,144.317997,-38.09719,382,71,65,71,64,59,52,29,3.0,70,144.317997,-38.09719,Greater Geelong
Independent,2,1812,Newhaven College,Pri/Sec,O,1770 Phillip Island Road,,RHYLL,VIC,3923,1770 Phillip Island Road,,RHYLL,VIC,3923,03 5956 7505,SOUTH-EASTERN VICTORIA,Inner Gippsland,74,Bass Coast,Non Metro,145.272323,-38.488343,562,110,72,92,107,91,90,30,5.1,75,145.272323,-38.488343,Bass Coast
Independent,2,1814,Christian College Geelong,Pri/Sec,O,18 Burdekin Road,,HIGHTON,VIC,3216,18 Burdekin Road,,HIGHTON,VIC,3216,03 5241 1899,SOUTH-WESTERN VICTORIA,Barwon,275,Greater Geelong,Non Metro,144.313073,-38.185241,1016,175,161,176,176,168,160,,,,144.313073,-38.185241,Greater Geelong
Independent,2,1816,Billanook College,Pri/Sec,O,197-199 Cardigan Road,,MOOROOLBARK,VIC,3138,197-199 Cardigan Road,,MOOROOLBARK,VIC,3138,03 9725 5388,NORTH-EASTERN VICTORIA,Outer Eastern Melbourne,745,Yarra Ranges,Metro,145.3388701,-37.78785168,637,127,93,116,105,102,94,31,7.0,93,145.3388701,-37.78785168,Yarra Ranges
Independent,2,1824,Creek Street Christian College,Pri/Sec,O,91 Creek Street,,BENDIGO,VIC,3550,91 Creek Street,,BENDIGO,VIC,3550,03 5442 1722,NORTH-WESTERN VICTORIA,Loddon Campaspe,262,Greater Bendigo,Non Metro,144.271576,-36.765532,203,56,45,48,33,12,9,,,,144.271576,-36.765532,Greater Bendigo
Independent,2,1825,Good Shepherd College,Pri/Sec,O,297 Mount Napier Road,,HAMILTON,VIC,3300,297 Mount Napier Road,,HAMILTON,VIC,3300,03 5571 2595,SOUTH-WESTERN VICTORIA,Wimmera South West,626,Southern Grampians,Non Metro,142.041488,-37.770832,126,24,27,25,23,13,14,24,0.0,47,142.041488,-37.770832,Southern Grampians
Independent,2,1826,Plenty Valley Christian College,Pri/Sec,O,840 Yan Yean Road,,DOREEN,VIC,3754,840 Yan Yean Road,,DOREEN,VIC,3754,03 9717 7400,NORTH-WESTERN VICTORIA,North Eastern Melbourne,571,Nillumbik,Metro,145.138791,-37.613463,462,81,80,81,79,76,65,29,5.1,71,145.138791,-37.613463,Nillumbik
Independent,2,1837,Bayside Christian College,Pri/Sec,O,120-128 Robinsons Road,,LANGWARRIN SOUTH,VIC,3911,PO Box 37,,FRANKSTON,VIC,3199,03 5971 6700,SOUTH-EASTERN VICTORIA,Bayside Peninsula,217,Frankston,Metro,145.16302,-38.178632,324,59,67,49,59,51,39,30,3.6,53,145.16302,-38.178632,Frankston
Independent,2,1839,Trinity Lutheran College,Pri/Sec,O,920 Fifteenth Street,,MILDURA,VIC,3500,920 Fifteenth Street,,MILDURA,VIC,3500,03 5023 7013,NORTH-WESTERN VICTORIA,Mallee,478,Mildura,Non Metro,142.128786,-34.201602,174,53,44,41,36,0,0,,,,142.128786,-34.201602,Mildura
Independent,2,1840,Goulburn Valley Grammar School,Pri/Sec,O,455 Verney Road,,SHEPPARTON,VIC,3630,PO Box 757,,SHEPPARTON,VIC,3632,03 5821 8155,NORTH-EASTERN VICTORIA,Goulburn,283,Greater Shepparton,Non Metro,145.415577,-36.327476,597,101,102,100,101,98,95,,,,145.415577,-36.327476,Greater Shepparton
Independent,2,1841,The Knox School,Pri/Sec,O,220 Burwood Highway,,WANTIRNA SOUTH,VIC,3152,PO Box 4508,Knox City,WANTIRNA SOUTH,VIC,3152,03 8805 3800,NORTH-EASTERN VICTORIA,Outer Eastern Melbourne,367,Knox,Metro,145.219198,-37.865467,473,89,81,77,74,78,74,33,7.4,92,145.219198,-37.865467,Knox
Independent,2,1846,Heathdale Christian College,Pri/Sec,O,175 Derrimut Rd,,WERRIBEE,VIC,3030,PO Box 1042,Werribee Plaza,WERRIBEE,VIC,3030,03 9749 1522,SOUTH-WESTERN VICTORIA,Western Melbourne,726,Wyndham,Metro,144.681332,-37.881318,969,219,171,161,158,142,118,30,5.6,96,144.681332,-37.881318,Wyndham
Independent,2,1848,Hillcrest Christian College,Pri/Sec,O,500 Soldiers Road,,CLYDE NORTH,VIC,3978,500 Soldiers Road,,CLYDE NORTH,VIC,3978,03 9702 2144,SOUTH-EASTERN VICTORIA,Southern Melbourne,161,Casey,Metro,145.363801,-38.084681,1118,219,215,201,176,165,142,29,3.4,86,145.363801,-38.084681,Casey
Independent,2,1849,St Paul's Anglican Grammar School,Pri/Sec,O,150 Bowen Street,,WARRAGUL,VIC,3820,150 Bowen Street,,WARRAGUL,VIC,3820,03 5623 5833,SOUTH-EASTERN VICTORIA,Inner Gippsland,83,Baw Baw,Non Metro,145.930417,-38.147811,1013,207,210,178,167,116,135,,,,145.930417,-38.147811,Baw Baw
Independent,2,1855,Beaconhills College,Pri/Sec,O,30-34 Toomuc Valley Road,,PAKENHAM,VIC,3810,30-34 Toomuc Valley Road,,PAKENHAM,VIC,3810,1300 002 225,SOUTH-EASTERN VICTORIA,Southern Melbourne,145,Cardinia,Metro,145.467319,-38.061898,1792,311,312,305,315,272,277,31,7.9,83,145.467319,-38.061898,Cardinia
Independent,2,1864,Belgrave Heights Christian School,Pri/Sec,O,20 Wattle Valley Road,,BELGRAVE HEIGHTS,VIC,3160,20 Wattle Valley Road,,BELGRAVE HEIGHTS,VIC,3160,03 9754 6435,NORTH-EASTERN VICTORIA,Outer Eastern Melbourne,745,Yarra Ranges,Metro,145.3462292,-37.91890282,455,82,70,83,81,69,70,,,,145.3462292,-37.91890282,Yarra Ranges
Independent,2,1866,Oakleigh Grammar,Pri/Sec,O,77  Willesden Road,,OAKLEIGH,VIC,3166,PO Box 2120,,OAKLEIGH,VIC,3166,03 9569 6128,NORTH-EASTERN VICTORIA,Inner Eastern Melbourne,497,Monash,Metro,145.082819,-37.895907,395,52,65,69,65,74,70,31,4.7,82,145.082819,-37.895907,Monash
Independent,2,1869,Kerang Christian College,Pri/Sec,O,98 Wyndham Street,,KERANG,VIC,3579,PO Box 180,,KERANG,VIC,3579,03 5450 3894,NORTH-WESTERN VICTORIA,Mallee,225,Gannawarra,Non Metro,143.913416,-35.730422,72,16,17,7,12,10,10,29,15.9,60,143.913416,-35.730422,Gannawarra
Independent,2,1871,St Andrews Christian College,Pri/Sec,O,130 Tyner Road,,WANTIRNA SOUTH,VIC,3152,PO Box 4646,,KNOX CITY CENTRE,VIC,3152,03 8847 8300,NORTH-EASTERN VICTORIA,Outer Eastern Melbourne,367,Knox,Metro,145.244636,-37.873866,345,75,55,55,57,48,55,34,20.1,96,145.244636,-37.873866,Knox
Independent,2,1872,Chairo Christian School,Pri/Sec,O,76 Balfour Road,,DROUIN,VIC,3818,PO Box 93,,DROUIN,VIC,3818,03 5625 4600,SOUTH-EASTERN VICTORIA,Inner Gippsland,83,Baw Baw,Non Metro,145.877116,-38.142837,840,171,138,160,128,119,124,31,4.8,65,145.877116,-38.142837,Baw Baw
Independent,2,1874,Australian International Academy of Education,Pri/Sec,O,653 Sydney Road,,COBURG,VIC,3058,653 Sydney Road,,COBURG,VIC,3058,03 9350 4533,NORTH-WESTERN VICTORIA,Hume Merri-bek,525,Merri-bek,Metro,144.966123,-37.736331,984,200,189,191,183,116,105,,,,144.966123,-37.736331,Merri-bek
Independent,2,1876,Flinders Christian Community College,Pri/Sec,O,155 Mornington - Tyabb Road,,TYABB,VIC,3913,PO Box 45,,TYABB,VIC,3913,03 5973 2000,SOUTH-EASTERN VICTORIA,Bayside Peninsula,534,Mornington Peninsula,Metro,145.167984,-38.262117,1050,228,197,166,165,162,132,,,,145.167984,-38.262117,Mornington Peninsula
Independent,2,1886,Grace Christian College Wodonga,Pri/Sec,O,20 Kinchington Road,,LENEVA,VIC,3691,20 Kinchington Road,,LENEVA,VIC,3691,02 6056 2288,NORTH-EASTERN VICTORIA,Ovens Murray,717,Wodonga,Non Metro,146.887345,-36.157173,91,23,11,11,15,13,18,-,-,27,146.887345,-36.157173,Wodonga
Independent,2,1894,Melton Christian College,Pri/Sec,O,152-156 Brooklyn Road,,BROOKFIELD,VIC,3338,PO Box 88,,MELTON,VIC,3337,03 9732 3000,SOUTH-WESTERN VICTORIA,Brimbank Melton,465,Melton,Metro,144.560281,-37.700276,557,106,119,98,102,73,59,26,0.8,79,144.560281,-37.700276,Melton
Independent,2,1895,Mansfield Rudolf Steiner School,Pri/Sec,O,91 Highett Street,,MANSFIELD,VIC,3722,PO Box 679,,MANSFIELD,VIC,3724,03 5779 1445,NORTH-EASTERN VICTORIA,Ovens Murray,425,Mansfield,Non Metro,146.08574,-37.061402,84,17,23,16,13,11,4,,,,146.08574,-37.061402,Mansfield
Independent,2,1902,Japanese School of Melbourne,Pri/Sec,O,6 Ellington Street,,CAULFIELD SOUTH,VIC,3162,6 Ellington Street,,CAULFIELD SOUTH,VIC,3162,03 9528 1978,SOUTH-EASTERN VICTORIA,Bayside Peninsula,231,Glen Eira,Metro,145.019402,-37.892445,6,1,4,1,0,0,0,,,,145.019402,-37.892445,Glen Eira
Independent,2,1904,King's College,Pri/Sec,O,44 Balmoral Road,,WARRNAMBOOL,VIC,3280,PO Box 681,,WARRNAMBOOL,VIC,3280,03 5562 0147,SOUTH-WESTERN VICTORIA,Wimmera South West,673,Warrnambool,Non Metro,142.506174,-38.362113,127,21,27,18,27,15,19,,,,142.506174,-38.362113,Warrnambool
Independent,2,1905,Sophia Mundi Steiner School,Pri/Sec,O,1 St Heliers Street,,ABBOTSFORD,VIC,3067,P.O. Box 184,,ABBOTSFORD,VIC,3067,03 9419 9229,NORTH-WESTERN VICTORIA,North Eastern Melbourne,735,Yarra,Metro,145.005225,-37.803664,56,9,7,9,24,3,4,,,,145.005225,-37.803664,Yarra
Independent,2,1906,Al-Taqwa College,Pri/Sec,O,201 Sayers Road,,TRUGANINA,VIC,3029,PO Box 1103,Werribee Plaza,HOPPERS CROSSING,VIC,3029,03 9269 5000,SOUTH-WESTERN VICTORIA,Western Melbourne,726,Wyndham,Metro,144.722023,-37.85265,965,236,179,170,170,113,97,34,9.7,95,144.722023,-37.85265,Wyndham
Independent,2,1908,Overnewton Anglican Community College,Pri/Sec,O,2-50 Overnewton Road,,KEILOR,VIC,3036,2-50 Overnewton Road,,KEILOR,VIC,3036,03 9334 0149,SOUTH-WESTERN VICTORIA,Brimbank Melton,118,Brimbank,Metro,144.82318,-37.706557,1122,208,207,186,182,162,177,,,,144.82318,-37.706557,Brimbank
Independent,2,1914,Little Yarra Steiner School,Pri/Sec,O,205 Little Yarra Road,,YARRA JUNCTION,VIC,3797,PO Box 19,,YARRA JUNCTION,VIC,3797,03 5967 1953,NORTH-EASTERN VICTORIA,Outer Eastern Melbourne,745,Yarra Ranges,Metro,145.631163,-37.79444291,145,29,29,26,20,20,21,29,0.0,23,145.631163,-37.79444291,Yarra Ranges
Independent,2,1919,Bacchus Marsh Grammar,Pri/Sec,O,34 South Maddingley Road,,BACCHUS MARSH,VIC,3340,PO Box 214,,BACCHUS MARSH,VIC,3340,03 5366 4800,SOUTH-WESTERN VICTORIA,Central Highlands,515,Moorabool,Non Metro,144.4315941,-37.69026649,2138,421,386,402,377,307,245,32,13.9,88,144.4315941,-37.69026649,Moorabool
Independent,2,1923,Lighthouse Christian College,Pri/Sec,O,927 Springvale Road,,KEYSBOROUGH,VIC,3173,927 Springvale Road,,KEYSBOROUGH,VIC,3173,03 8796 7373,SOUTH-EASTERN VICTORIA,Southern Melbourne,267,Greater Dandenong,Metro,145.143501,-38.001204,353,75,74,44,56,49,55,30,3.2,88,145.143501,-38.001204,Greater Dandenong
Independent,2,1924,Alphington Grammar School,Pri/Sec,O,12 - 18 Old Heidelberg Road,,ALPHINGTON,VIC,3078,PO Box 5007,,ALPHINGTON,VIC,3078,03 9497 4777,NORTH-WESTERN VICTORIA,North Eastern Melbourne,735,Yarra,Metro,145.036174,-37.780429,490,112,106,84,75,63,50,30,12.4,100,145.036174,-37.780429,Yarra
Independent,2,1930,Mooroolbark Grammar,Pri/Sec,O,4 Birchwood Drive,,MOOROOLBARK,VIC,3138,4 Birchwood Drive,,MOOROOLBARK,VIC,3138,03 9727 3032,NORTH-EASTERN VICTORIA,Outer Eastern Melbourne,745,Yarra Ranges,Metro,145.3250651,-37.76461019,2,2,0,0,0,0,0,,,,145.3250651,-37.76461019,Yarra Ranges
